Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Jul,Tabungan,3915180.701501,760409
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Aug,Giro,2084795.676679,4551
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Aug,Simpanan Berjangka,3916630.622919,4632
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Aug,Tabungan,3857531.915686,770575
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Sep,Giro,2522840.249911,4393
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Sep,Simpanan Berjangka,3940625.427897,4621
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Sep,Tabungan,3839309.121564,771173
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Oct,Giro,2680335.343477,4323
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Oct,Simpanan Berjangka,2389989.986515,4581
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Oct,Tabungan,3875774.314535,795211
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Nov,Giro,2712509.657239,4489
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Nov,Simpanan Berjangka,2655717.721375,4528
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Nov,Tabungan,3887792.895291,792381
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Dec,Giro,2038796.918328,4168
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Dec,Simpanan Berjangka,2050588.344604,4477
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2023,Dec,Tabungan,4025661.545147,799969
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Jan,Giro,1906231.134871,4759
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Jan,Simpanan Berjangka,1908816.660947,4471
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Jan,Tabungan,3884677.957626,824850
SUMATERA SELATAN,Kab. Lematang Ilir Ogan Tengah (Muara Enim),2024,Feb,Giro,2208664.973092,4785
