Propinsi,Dati_II,Tahun,Bulan,Kurs,Tipe,Nominal
JAWA TENGAH,Kab. Tegal,2018,,Rupiah,Konsumsi,3165937.729216
JAWA TENGAH,Kab. Tegal,2019,,Rupiah,Modal Kerja,3880548.349439
JAWA TENGAH,Kab. Tegal,2019,,Rupiah,Investasi,767067.980111
JAWA TENGAH,Kab. Tegal,2019,,Rupiah,Konsumsi,3359795.813964
JAWA TENGAH,Kab. Tegal,2020,,Rupiah,Modal Kerja,4297404.527719
JAWA TENGAH,Kab. Tegal,2020,,Rupiah,Investasi,644025.494503
JAWA TENGAH,Kab. Tegal,2020,,Rupiah,Konsumsi,3354755.60199
JAWA TENGAH,Kab. Tegal,2021,,Rupiah,Modal Kerja,5124085.493905
JAWA TENGAH,Kab. Tegal,2021,,Rupiah,Investasi,699176.812376
JAWA TENGAH,Kab. Tegal,2021,,Rupiah,Konsumsi,3454580.372412
JAWA TENGAH,Kab. Tegal,2022,,Rupiah,Modal Kerja,5949127.476107
JAWA TENGAH,Kab. Tegal,2022,,Rupiah,Investasi,3954517.648159
JAWA TENGAH,Kab. Tegal,2022,,Rupiah,Konsumsi,3717647.346495
JAWA TENGAH,Kab. Tegal,2023,Mar,Rupiah,Modal Kerja,6184071.420678
JAWA TENGAH,Kab. Tegal,2023,Mar,Rupiah,Investasi,2047511.889745
JAWA TENGAH,Kab. Tegal,2023,Mar,Rupiah,Konsumsi,3733892.508572
JAWA TENGAH,Kab. Tegal,2023,Apr,Rupiah,Modal Kerja,6208702.911986
JAWA TENGAH,Kab. Tegal,2023,Apr,Rupiah,Investasi,2056807.621312
JAWA TENGAH,Kab. Tegal,2023,Apr,Rupiah,Konsumsi,3747931.87162
JAWA TENGAH,Kab. Tegal,2023,May,Rupiah,Modal Kerja,6212856.771453
JAWA TENGAH,Kab. Tegal,2023,May,Rupiah,Investasi,2077827.678237
JAWA TENGAH,Kab. Tegal,2023,May,Rupiah,Konsumsi,3741758.915328
JAWA TENGAH,Kab. Tegal,2023,Jun,Rupiah,Modal Kerja,6277023.955429
JAWA TENGAH,Kab. Tegal,2023,Jun,Rupiah,Investasi,2079300.114239
JAWA TENGAH,Kab. Tegal,2023,Jun,Rupiah,Konsumsi,3761601.252587
JAWA TENGAH,Kab. Tegal,2023,Jul,Rupiah,Modal Kerja,6300813.638964
JAWA TENGAH,Kab. Tegal,2023,Jul,Rupiah,Investasi,2091823.584356
JAWA TENGAH,Kab. Tegal,2023,Jul,Rupiah,Konsumsi,3773834.231928
JAWA TENGAH,Kab. Tegal,2023,Aug,Rupiah,Modal Kerja,6323766.858647
JAWA TENGAH,Kab. Tegal,2023,Aug,Rupiah,Investasi,2100885.598416
JAWA TENGAH,Kab. Tegal,2023,Aug,Rupiah,Konsumsi,3808583.342376
JAWA TENGAH,Kab. Tegal,2023,Sep,Rupiah,Modal Kerja,6139361.257632
JAWA TENGAH,Kab. Tegal,2023,Sep,Rupiah,Investasi,2076091.189147
JAWA TENGAH,Kab. Tegal,2023,Sep,Rupiah,Konsumsi,3713504.767953
JAWA TENGAH,Kab. Tegal,2023,Oct,Rupiah,Modal Kerja,6127537.147922
