Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
ACEH,Kab. Aceh Timur,2024,Feb,Simpanan Berjangka,93583.700289,392
ACEH,Kab. Aceh Timur,2024,Feb,Tabungan,951642.555025,307518
ACEH,Kab. Aceh Timur,2024,Mar,Giro,309962.594257,6998
ACEH,Kab. Aceh Timur,2024,Mar,Simpanan Berjangka,95928.385667,388
ACEH,Kab. Aceh Timur,2024,Mar,Tabungan,990444.944266,328721
ACEH,Kab. Aceh Selatan,2019,,Giro,353576.736432,5471
ACEH,Kab. Aceh Selatan,2019,,Simpanan Berjangka,153921.569205,1181
ACEH,Kab. Aceh Selatan,2019,,Tabungan,1173854.121135,348534
ACEH,Kab. Aceh Selatan,2020,,Giro,219397.340449,5279
ACEH,Kab. Aceh Selatan,2020,,Simpanan Berjangka,128997.559912,1096
ACEH,Kab. Aceh Selatan,2020,,Tabungan,865385.954745,322379
ACEH,Kab. Aceh Selatan,2021,,Giro,299504.349287,5060
ACEH,Kab. Aceh Selatan,2021,,Simpanan Berjangka,189421.477871,1211
ACEH,Kab. Aceh Selatan,2021,,Tabungan,1205444.993853,291645
ACEH,Kab. Aceh Selatan,2022,,Giro,238074.643554,4857
ACEH,Kab. Aceh Selatan,2022,,Simpanan Berjangka,153022.389175,1238
ACEH,Kab. Aceh Selatan,2022,,Tabungan,1248264.354631,327265
ACEH,Kab. Aceh Selatan,2023,,Giro,228651.178798,4861
ACEH,Kab. Aceh Selatan,2023,,Simpanan Berjangka,164368.043451,1242
ACEH,Kab. Aceh Selatan,2023,,Tabungan,1336803.451925,362042
ACEH,Kab. Aceh Selatan,2023,Mar,Giro,357414.499152,5129
ACEH,Kab. Aceh Selatan,2023,Mar,Simpanan Berjangka,213455.114726,1222
ACEH,Kab. Aceh Selatan,2023,Mar,Tabungan,1061410.698646,331916
ACEH,Kab. Aceh Selatan,2023,Apr,Giro,339234.990143,5022
ACEH,Kab. Aceh Selatan,2023,Apr,Simpanan Berjangka,214611.591749,1223
ACEH,Kab. Aceh Selatan,2023,Apr,Tabungan,1112945.705495,347401
ACEH,Kab. Aceh Selatan,2023,May,Giro,321725.297175,9585
ACEH,Kab. Aceh Selatan,2023,May,Simpanan Berjangka,220845.890597,1236
ACEH,Kab. Aceh Selatan,2023,May,Tabungan,1119036.982818,340785
ACEH,Kab. Aceh Selatan,2023,Jun,Giro,338784.037478,4965
ACEH,Kab. Aceh Selatan,2023,Jun,Simpanan Berjangka,205763.934172,1232
ACEH,Kab. Aceh Selatan,2023,Jun,Tabungan,1143513.344501,363608
ACEH,Kab. Aceh Selatan,2023,Jul,Giro,391514.17487,5825
ACEH,Kab. Aceh Selatan,2023,Jul,Simpanan Berjangka,228078.716519,1222
ACEH,Kab. Aceh Selatan,2023,Jul,Tabungan,1135032.221965,345117
ACEH,Kab. Aceh Selatan,2023,Aug,Giro,340476.363279,5357
ACEH,Kab. Aceh Selatan,2023,Aug,Simpanan Berjangka,227095.716519,1215
ACEH,Kab. Aceh Selatan,2023,Aug,Tabungan,1136914.855258,361363
ACEH,Kab. Aceh Selatan,2023,Sep,Giro,352525.742345,5173
ACEH,Kab. Aceh Selatan,2023,Sep,Simpanan Berjangka,230772.426519,1235
ACEH,Kab. Aceh Selatan,2023,Sep,Tabungan,1115608.70583,352999
ACEH,Kab. Aceh Selatan,2023,Oct,Giro,484184.308486,5052
ACEH,Kab. Aceh Selatan,2023,Oct,Simpanan Berjangka,231469.928969,1216
ACEH,Kab. Aceh Selatan,2023,Oct,Tabungan,1120740.64751,374582
ACEH,Kab. Aceh Selatan,2023,Nov,Giro,462799.596377,5038
ACEH,Kab. Aceh Selatan,2023,Nov,Simpanan Berjangka,231347.506769,1235
ACEH,Kab. Aceh Selatan,2023,Nov,Tabungan,1151105.456276,362728
ACEH,Kab. Aceh Selatan,2023,Dec,Giro,228651.178798,4861
ACEH,Kab. Aceh Selatan,2023,Dec,Simpanan Berjangka,164368.043451,1242
ACEH,Kab. Aceh Selatan,2023,Dec,Tabungan,1336803.451925,362042
ACEH,Kab. Aceh Selatan,2024,Jan,Giro,198884.63939,5794
ACEH,Kab. Aceh Selatan,2024,Jan,Simpanan Berjangka,230111.576217,1277
ACEH,Kab. Aceh Selatan,2024,Jan,Tabungan,1195216.365287,384063
ACEH,Kab. Aceh Selatan,2024,Feb,Giro,308573.62915,5410
ACEH,Kab. Aceh Selatan,2024,Feb,Simpanan Berjangka,218595.838191,1270
ACEH,Kab. Aceh Selatan,2024,Feb,Tabungan,1119563.950814,367787
ACEH,Kab. Aceh Selatan,2024,Mar,Giro,325639.383323,5230
ACEH,Kab. Aceh Selatan,2024,Mar,Simpanan Berjangka,221280.538191,1266
ACEH,Kab. Aceh Selatan,2024,Mar,Tabungan,1130620.418462,374174
ACEH,Kab. Aceh Barat,2019,,Giro,447640.820015,7573
ACEH,Kab. Aceh Barat,2019,,Simpanan Berjangka,340790.280961,850
ACEH,Kab. Aceh Barat,2019,,Tabungan,1610629.777012,427722
