Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
MALUKU UTARA,Kab. Halmahera Utara,2023,Dec,Giro,61913.878976,1709
MALUKU UTARA,Kab. Halmahera Utara,2023,Dec,Simpanan Berjangka,364734.564063,537
MALUKU UTARA,Kab. Halmahera Utara,2023,Dec,Tabungan,843946.011112,196343
MALUKU UTARA,Kab. Halmahera Utara,2024,Jan,Giro,71999.812297,1708
MALUKU UTARA,Kab. Halmahera Utara,2024,Jan,Simpanan Berjangka,374664.813081,543
MALUKU UTARA,Kab. Halmahera Utara,2024,Jan,Tabungan,822252.810948,198392
MALUKU UTARA,Kab. Halmahera Utara,2024,Feb,Giro,91977.035363,1707
MALUKU UTARA,Kab. Halmahera Utara,2024,Feb,Simpanan Berjangka,373935.201398,539
MALUKU UTARA,Kab. Halmahera Utara,2024,Feb,Tabungan,801243.237273,195393
MALUKU UTARA,Kab. Halmahera Utara,2024,Mar,Giro,83842.653627,1710
MALUKU UTARA,Kab. Halmahera Utara,2024,Mar,Simpanan Berjangka,375135.60737,531
MALUKU UTARA,Kab. Halmahera Utara,2024,Mar,Tabungan,802443.626306,196461
MALUKU UTARA,Kab. Halmahera Timur,2019,,Giro,30287.731929,212
MALUKU UTARA,Kab. Halmahera Timur,2019,,Simpanan Berjangka,26575.410991,77
MALUKU UTARA,Kab. Halmahera Timur,2019,,Tabungan,179485.200439,51889
MALUKU UTARA,Kab. Halmahera Timur,2020,,Giro,24163.755938,269
MALUKU UTARA,Kab. Halmahera Timur,2020,,Simpanan Berjangka,30447.927457,70
MALUKU UTARA,Kab. Halmahera Timur,2020,,Tabungan,173334.702156,60145
MALUKU UTARA,Kab. Halmahera Timur,2021,,Giro,22196.235796,268
MALUKU UTARA,Kab. Halmahera Timur,2021,,Simpanan Berjangka,28798.5705,76
MALUKU UTARA,Kab. Halmahera Timur,2021,,Tabungan,209622.966994,69702
MALUKU UTARA,Kab. Halmahera Timur,2022,,Giro,36364.82325,259
MALUKU UTARA,Kab. Halmahera Timur,2022,,Simpanan Berjangka,3567.333876,37
