Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
BANGKA BELITUNG,Kab. Belitung,2024,Feb,Simpanan Berjangka,1210222.327811,4305
BANGKA BELITUNG,Kab. Belitung,2024,Feb,Tabungan,1952375.284931,248548
BANGKA BELITUNG,Kab. Belitung,2024,Mar,Giro,607722.11893,2543
BANGKA BELITUNG,Kab. Belitung,2024,Mar,Simpanan Berjangka,1248536.504999,4316
BANGKA BELITUNG,Kab. Belitung,2024,Mar,Tabungan,1931714.897471,249144
BANGKA BELITUNG,Kab. Bangka Barat,2019,,Giro,119970.947498,697
BANGKA BELITUNG,Kab. Bangka Barat,2019,,Simpanan Berjangka,278561.84243,1399
BANGKA BELITUNG,Kab. Bangka Barat,2019,,Tabungan,628567.043993,74367
BANGKA BELITUNG,Kab. Bangka Barat,2020,,Giro,46402.988333,808
BANGKA BELITUNG,Kab. Bangka Barat,2020,,Simpanan Berjangka,335386.369548,1519
BANGKA BELITUNG,Kab. Bangka Barat,2020,,Tabungan,675827.745449,111205
BANGKA BELITUNG,Kab. Bangka Barat,2021,,Giro,48213.525848,1169
BANGKA BELITUNG,Kab. Bangka Barat,2021,,Simpanan Berjangka,330869.428429,1642
BANGKA BELITUNG,Kab. Bangka Barat,2021,,Tabungan,970052.63985,120383
BANGKA BELITUNG,Kab. Bangka Barat,2022,,Giro,150292.026733,562
BANGKA BELITUNG,Kab. Bangka Barat,2022,,Simpanan Berjangka,440440.646901,1579
BANGKA BELITUNG,Kab. Bangka Barat,2022,,Tabungan,1077223.728859,119506
BANGKA BELITUNG,Kab. Bangka Barat,2023,,Giro,128038.657107,795
BANGKA BELITUNG,Kab. Bangka Barat,2023,,Simpanan Berjangka,420667.324184,1544
BANGKA BELITUNG,Kab. Bangka Barat,2023,,Tabungan,1353724.429264,222805
BANGKA BELITUNG,Kab. Bangka Barat,2023,Mar,Giro,104597.518299,1030
BANGKA BELITUNG,Kab. Bangka Barat,2023,Mar,Simpanan Berjangka,504416.561699,1544
BANGKA BELITUNG,Kab. Bangka Barat,2023,Mar,Tabungan,1283775.786396,202845
BANGKA BELITUNG,Kab. Bangka Barat,2023,Apr,Giro,138660.94544,1020
BANGKA BELITUNG,Kab. Bangka Barat,2023,Apr,Simpanan Berjangka,482139.643469,1541
BANGKA BELITUNG,Kab. Bangka Barat,2023,Apr,Tabungan,1307483.3693,204330
BANGKA BELITUNG,Kab. Bangka Barat,2023,May,Giro,110710.915362,1538
BANGKA BELITUNG,Kab. Bangka Barat,2023,May,Simpanan Berjangka,493432.039521,1558
BANGKA BELITUNG,Kab. Bangka Barat,2023,May,Tabungan,1302966.761518,205119
BANGKA BELITUNG,Kab. Bangka Barat,2023,Jun,Giro,132984.807987,938
BANGKA BELITUNG,Kab. Bangka Barat,2023,Jun,Simpanan Berjangka,480919.948552,1559
BANGKA BELITUNG,Kab. Bangka Barat,2023,Jun,Tabungan,1339602.473504,206379
BANGKA BELITUNG,Kab. Bangka Barat,2023,Jul,Giro,159908.936421,1198
BANGKA BELITUNG,Kab. Bangka Barat,2023,Jul,Simpanan Berjangka,468669.880559,1557
BANGKA BELITUNG,Kab. Bangka Barat,2023,Jul,Tabungan,1353525.118406,208135
BANGKA BELITUNG,Kab. Bangka Barat,2023,Aug,Giro,111593.451092,1081
BANGKA BELITUNG,Kab. Bangka Barat,2023,Aug,Simpanan Berjangka,480503.896804,1553
BANGKA BELITUNG,Kab. Bangka Barat,2023,Aug,Tabungan,1356210.140715,215826
BANGKA BELITUNG,Kab. Bangka Barat,2023,Sep,Giro,143008.926091,1044
BANGKA BELITUNG,Kab. Bangka Barat,2023,Sep,Simpanan Berjangka,514666.821174,1568
BANGKA BELITUNG,Kab. Bangka Barat,2023,Sep,Tabungan,1348605.653281,217225
BANGKA BELITUNG,Kab. Bangka Barat,2023,Oct,Giro,130951.816167,1036
BANGKA BELITUNG,Kab. Bangka Barat,2023,Oct,Simpanan Berjangka,560458.969844,1569
BANGKA BELITUNG,Kab. Bangka Barat,2023,Oct,Tabungan,1358867.691271,218912
BANGKA BELITUNG,Kab. Bangka Barat,2023,Nov,Giro,132178.817943,983
BANGKA BELITUNG,Kab. Bangka Barat,2023,Nov,Simpanan Berjangka,506866.539594,1566
BANGKA BELITUNG,Kab. Bangka Barat,2023,Nov,Tabungan,1387414.471622,220863
BANGKA BELITUNG,Kab. Bangka Barat,2023,Dec,Giro,128038.657107,795
BANGKA BELITUNG,Kab. Bangka Barat,2023,Dec,Simpanan Berjangka,420667.324184,1544
BANGKA BELITUNG,Kab. Bangka Barat,2023,Dec,Tabungan,1353724.429264,222805
BANGKA BELITUNG,Kab. Bangka Barat,2024,Jan,Giro,143590.3249,1159
BANGKA BELITUNG,Kab. Bangka Barat,2024,Jan,Simpanan Berjangka,444796.519709,1524
BANGKA BELITUNG,Kab. Bangka Barat,2024,Jan,Tabungan,1267823.476831,223814
BANGKA BELITUNG,Kab. Bangka Barat,2024,Feb,Giro,110135.24707,1158
BANGKA BELITUNG,Kab. Bangka Barat,2024,Feb,Simpanan Berjangka,419753.999975,1503
BANGKA BELITUNG,Kab. Bangka Barat,2024,Feb,Tabungan,1253908.776123,224887
BANGKA BELITUNG,Kab. Bangka Barat,2024,Mar,Giro,120965.978346,1139
BANGKA BELITUNG,Kab. Bangka Barat,2024,Mar,Simpanan Berjangka,446563.095979,1515
BANGKA BELITUNG,Kab. Bangka Barat,2024,Mar,Tabungan,1229886.239882,225846
BANGKA BELITUNG,Kab. Bangka Selatan,2019,,Giro,61665.495856,715
BANGKA BELITUNG,Kab. Bangka Selatan,2019,,Simpanan Berjangka,196128.879772,889
BANGKA BELITUNG,Kab. Bangka Selatan,2019,,Tabungan,342731.815736,68408
BANGKA BELITUNG,Kab. Bangka Selatan,2020,,Giro,21164.041299,717
BANGKA BELITUNG,Kab. Bangka Selatan,2020,,Simpanan Berjangka,167049.895927,810
BANGKA BELITUNG,Kab. Bangka Selatan,2020,,Tabungan,294370.744425,81369
BANGKA BELITUNG,Kab. Bangka Selatan,2021,,Giro,88853.723345,696
BANGKA BELITUNG,Kab. Bangka Selatan,2021,,Simpanan Berjangka,183928.355679,859
BANGKA BELITUNG,Kab. Bangka Selatan,2021,,Tabungan,391420.725344,98030
BANGKA BELITUNG,Kab. Bangka Selatan,2022,,Giro,194357.924123,424
BANGKA BELITUNG,Kab. Bangka Selatan,2022,,Simpanan Berjangka,186579.721111,848
BANGKA BELITUNG,Kab. Bangka Selatan,2022,,Tabungan,570719.34206,121863
BANGKA BELITUNG,Kab. Bangka Selatan,2023,,Giro,89117.878227,567
BANGKA BELITUNG,Kab. Bangka Selatan,2023,,Simpanan Berjangka,159838.689126,797
BANGKA BELITUNG,Kab. Bangka Selatan,2023,,Tabungan,672120.849791,154790
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Mar,Giro,83706.559765,812
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Mar,Simpanan Berjangka,302247.137905,859
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Mar,Tabungan,564011.345999,142967
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Apr,Giro,122307.589586,767
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Apr,Simpanan Berjangka,253109.405586,850
BANGKA BELITUNG,Kab. Bangka Selatan,2023,Apr,Tabungan,584898.479313,144326
