Propinsi,Dati_II,Tahun,Bulan,Kurs,Tipe,Nominal
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2018,,Rupiah,Investasi,77547.661651
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2018,,Rupiah,Konsumsi,611688.409212
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2019,,Rupiah,Modal Kerja,298916.806127
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2019,,Rupiah,Investasi,111292.450296
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2019,,Rupiah,Konsumsi,654134.184589
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2020,,Rupiah,Modal Kerja,390902.42746
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2020,,Rupiah,Investasi,84897.694489
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2020,,Rupiah,Konsumsi,611485.793735
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2021,,Rupiah,Modal Kerja,476183.767565
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2021,,Rupiah,Investasi,73992.745705
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2021,,Rupiah,Konsumsi,679330.38269
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2022,,Rupiah,Modal Kerja,548553.960086
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2022,,Rupiah,Investasi,103779.765037
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2022,,Rupiah,Konsumsi,728957.357515
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Mar,Rupiah,Modal Kerja,544280.812637
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Mar,Rupiah,Investasi,116659.451516
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Mar,Rupiah,Konsumsi,754279.738188
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Apr,Rupiah,Modal Kerja,544125.821173
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Apr,Rupiah,Investasi,456186.147787
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Apr,Rupiah,Konsumsi,757830.533934
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,May,Rupiah,Modal Kerja,545045.230739
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,May,Rupiah,Investasi,458508.472149
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,May,Rupiah,Konsumsi,764261.651548
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Jun,Rupiah,Modal Kerja,553072.79503
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Jun,Rupiah,Investasi,469407.172923
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Jun,Rupiah,Konsumsi,771599.903261
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Jul,Rupiah,Modal Kerja,556692.774332
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Jul,Rupiah,Investasi,470319.880234
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Jul,Rupiah,Konsumsi,779567.890635
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Aug,Rupiah,Modal Kerja,557825.219338
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Aug,Rupiah,Investasi,475399.738732
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Aug,Rupiah,Konsumsi,794139.240183
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Sep,Rupiah,Modal Kerja,562204.916958
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Sep,Rupiah,Investasi,483061.167173
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Sep,Rupiah,Konsumsi,802529.335349
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Oct,Rupiah,Modal Kerja,563192.069847
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Oct,Rupiah,Investasi,484997.849721
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Oct,Rupiah,Konsumsi,813819.602438
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Nov,Rupiah,Modal Kerja,565455.857685
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Nov,Rupiah,Investasi,488106.055242
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Nov,Rupiah,Konsumsi,825308.634533
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Dec,Rupiah,Modal Kerja,570275.848655
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Dec,Rupiah,Investasi,496811.994951
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2023,Dec,Rupiah,Konsumsi,836316.694802
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2024,Jan,Rupiah,Modal Kerja,569607.454857
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2024,Jan,Rupiah,Investasi,502388.263391
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2024,Jan,Rupiah,Konsumsi,849914.849804
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2024,Feb,Rupiah,Modal Kerja,584767.649389
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2024,Feb,Rupiah,Investasi,502597.231571
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2024,Feb,Rupiah,Konsumsi,857176.500426
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2024,Mar,Rupiah,Modal Kerja,582645.192939
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2024,Mar,Rupiah,Investasi,509987.569554
KALIMANTAN SELATAN,Kab. Hulu Sungai Selatan,2024,Mar,Rupiah,Konsumsi,872470.355481
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2018,,Rupiah,Modal Kerja,449386.622982
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2018,,Rupiah,Investasi,66054.529599
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2018,,Rupiah,Konsumsi,837451.530087
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2019,,Rupiah,Modal Kerja,462483.446165
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2019,,Rupiah,Investasi,95637.548562
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2019,,Rupiah,Konsumsi,872324.216645
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2020,,Rupiah,Modal Kerja,534240.855622
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2020,,Rupiah,Investasi,79095.220514
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2020,,Rupiah,Konsumsi,774367.763446
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2021,,Rupiah,Modal Kerja,558380.616864
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2021,,Rupiah,Investasi,88139.727775
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2021,,Rupiah,Konsumsi,846350.370105
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2022,,Rupiah,Modal Kerja,628554.687061
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2022,,Rupiah,Investasi,96341.075339
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2022,,Rupiah,Konsumsi,881364.353341
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Mar,Rupiah,Modal Kerja,637274.828081
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Mar,Rupiah,Investasi,103428.692214
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Mar,Rupiah,Konsumsi,896408.863623
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Apr,Rupiah,Modal Kerja,635497.991873
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Apr,Rupiah,Investasi,104556.990168
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Apr,Rupiah,Konsumsi,897598.461377
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,May,Rupiah,Modal Kerja,637776.365887
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,May,Rupiah,Investasi,106565.283922
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,May,Rupiah,Konsumsi,906882.685887
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Jun,Rupiah,Modal Kerja,658742.243117
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Jun,Rupiah,Investasi,108568.910511
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Jun,Rupiah,Konsumsi,913633.967961
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Jul,Rupiah,Modal Kerja,671102.100127
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Jul,Rupiah,Investasi,111301.585968
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Jul,Rupiah,Konsumsi,921657.916645
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Aug,Rupiah,Modal Kerja,682829.226464
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Aug,Rupiah,Investasi,116126.408511
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Aug,Rupiah,Konsumsi,930922.155291
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Sep,Rupiah,Modal Kerja,695561.967449
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Sep,Rupiah,Investasi,119800.87961
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Sep,Rupiah,Konsumsi,933123.428726
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Oct,Rupiah,Modal Kerja,698015.639532
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Oct,Rupiah,Investasi,125044.9076
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Oct,Rupiah,Konsumsi,937561.102028
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Nov,Rupiah,Modal Kerja,702632.183977
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Nov,Rupiah,Investasi,132709.431326
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Nov,Rupiah,Konsumsi,946950.047227
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Dec,Rupiah,Modal Kerja,691158.676804
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Dec,Rupiah,Investasi,137188.923198
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2023,Dec,Rupiah,Konsumsi,956215.834042
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2024,Jan,Rupiah,Modal Kerja,692533.324806
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2024,Jan,Rupiah,Investasi,142002.637399
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2024,Jan,Rupiah,Konsumsi,961532.82223
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2024,Feb,Rupiah,Modal Kerja,690581.967491
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2024,Feb,Rupiah,Investasi,144881.085106
KALIMANTAN SELATAN,Kab. Hulu Sungai Tengah,2024,Feb,Rupiah,Konsumsi,973282.568805
