Propinsi,Dati_II,Tahun,Bulan,Kurs,Tipe,Nominal
MALUKU UTARA,Kab. Halmahera Timur,2023,Dec,Rupiah,Investasi,112518.660765
MALUKU UTARA,Kab. Halmahera Timur,2023,Dec,Rupiah,Konsumsi,533864.618761
MALUKU UTARA,Kab. Halmahera Timur,2024,Jan,Rupiah,Modal Kerja,166964.939126
MALUKU UTARA,Kab. Halmahera Timur,2024,Jan,Rupiah,Investasi,112802.410773
MALUKU UTARA,Kab. Halmahera Timur,2024,Jan,Rupiah,Konsumsi,535872.516991
MALUKU UTARA,Kab. Halmahera Timur,2024,Feb,Rupiah,Modal Kerja,166076.616281
MALUKU UTARA,Kab. Halmahera Timur,2024,Feb,Rupiah,Investasi,112847.792207
MALUKU UTARA,Kab. Halmahera Timur,2024,Feb,Rupiah,Konsumsi,534097.276826
MALUKU UTARA,Kab. Halmahera Timur,2024,Mar,Rupiah,Modal Kerja,163334.786477
MALUKU UTARA,Kab. Halmahera Timur,2024,Mar,Rupiah,Investasi,113169.187953
MALUKU UTARA,Kab. Halmahera Timur,2024,Mar,Rupiah,Konsumsi,538905.109032
MALUKU UTARA,Kab. Halmahera Barat,2018,,Rupiah,Modal Kerja,164286.987504
MALUKU UTARA,Kab. Halmahera Barat,2018,,Rupiah,Investasi,10579.217254
MALUKU UTARA,Kab. Halmahera Barat,2018,,Rupiah,Konsumsi,398992.772344
MALUKU UTARA,Kab. Halmahera Barat,2019,,Rupiah,Modal Kerja,95535.837728
MALUKU UTARA,Kab. Halmahera Barat,2019,,Rupiah,Investasi,6837.537206
MALUKU UTARA,Kab. Halmahera Barat,2019,,Rupiah,Konsumsi,454102.034504
MALUKU UTARA,Kab. Halmahera Barat,2020,,Rupiah,Modal Kerja,43778.189728
MALUKU UTARA,Kab. Halmahera Barat,2020,,Rupiah,Investasi,9973.216314
MALUKU UTARA,Kab. Halmahera Barat,2020,,Rupiah,Konsumsi,483285.820804
MALUKU UTARA,Kab. Halmahera Barat,2021,,Rupiah,Modal Kerja,43094.742265
MALUKU UTARA,Kab. Halmahera Barat,2021,,Rupiah,Investasi,9617.954381
MALUKU UTARA,Kab. Halmahera Barat,2021,,Rupiah,Konsumsi,538304.652695
MALUKU UTARA,Kab. Halmahera Barat,2022,,Rupiah,Modal Kerja,131006.624347
MALUKU UTARA,Kab. Halmahera Barat,2022,,Rupiah,Investasi,15867.329421
MALUKU UTARA,Kab. Halmahera Barat,2022,,Rupiah,Konsumsi,685725.091279
MALUKU UTARA,Kab. Halmahera Barat,2023,Mar,Rupiah,Modal Kerja,136598.128795
MALUKU UTARA,Kab. Halmahera Barat,2023,Mar,Rupiah,Investasi,14906.475248
MALUKU UTARA,Kab. Halmahera Barat,2023,Mar,Rupiah,Konsumsi,698544.915528
MALUKU UTARA,Kab. Halmahera Barat,2023,Apr,Rupiah,Modal Kerja,138625.821536
MALUKU UTARA,Kab. Halmahera Barat,2023,Apr,Rupiah,Investasi,14830.756872
MALUKU UTARA,Kab. Halmahera Barat,2023,Apr,Rupiah,Konsumsi,698546.465223
MALUKU UTARA,Kab. Halmahera Barat,2023,May,Rupiah,Modal Kerja,166779.557386
MALUKU UTARA,Kab. Halmahera Barat,2023,May,Rupiah,Investasi,14422.076832
MALUKU UTARA,Kab. Halmahera Barat,2023,May,Rupiah,Konsumsi,711723.60596
MALUKU UTARA,Kab. Halmahera Barat,2023,Jun,Rupiah,Modal Kerja,146985.487881
MALUKU UTARA,Kab. Halmahera Barat,2023,Jun,Rupiah,Investasi,14345.687428
MALUKU UTARA,Kab. Halmahera Barat,2023,Jun,Rupiah,Konsumsi,712584.251153
MALUKU UTARA,Kab. Halmahera Barat,2023,Jul,Rupiah,Modal Kerja,152539.577558
MALUKU UTARA,Kab. Halmahera Barat,2023,Jul,Rupiah,Investasi,13788.14852
MALUKU UTARA,Kab. Halmahera Barat,2023,Jul,Rupiah,Konsumsi,711749.953817
MALUKU UTARA,Kab. Halmahera Barat,2023,Aug,Rupiah,Modal Kerja,157513.94209
MALUKU UTARA,Kab. Halmahera Barat,2023,Aug,Rupiah,Investasi,13270.838033
MALUKU UTARA,Kab. Halmahera Barat,2023,Aug,Rupiah,Konsumsi,712640.685414
MALUKU UTARA,Kab. Halmahera Barat,2023,Sep,Rupiah,Modal Kerja,158457.177005
MALUKU UTARA,Kab. Halmahera Barat,2023,Sep,Rupiah,Investasi,13267.369498
MALUKU UTARA,Kab. Halmahera Barat,2023,Sep,Rupiah,Konsumsi,715899.011421
MALUKU UTARA,Kab. Halmahera Barat,2023,Oct,Rupiah,Modal Kerja,158628.925055
MALUKU UTARA,Kab. Halmahera Barat,2023,Oct,Rupiah,Investasi,13826.340669
MALUKU UTARA,Kab. Halmahera Barat,2023,Oct,Rupiah,Konsumsi,722046.940081
MALUKU UTARA,Kab. Halmahera Barat,2023,Nov,Rupiah,Modal Kerja,160857.313749
MALUKU UTARA,Kab. Halmahera Barat,2023,Nov,Rupiah,Investasi,14375.151859
MALUKU UTARA,Kab. Halmahera Barat,2023,Nov,Rupiah,Konsumsi,729227.178082
MALUKU UTARA,Kab. Halmahera Barat,2023,Dec,Rupiah,Modal Kerja,163502.929553
MALUKU UTARA,Kab. Halmahera Barat,2023,Dec,Rupiah,Investasi,15388.84203
MALUKU UTARA,Kab. Halmahera Barat,2023,Dec,Rupiah,Konsumsi,732173.187378
MALUKU UTARA,Kab. Halmahera Barat,2024,Jan,Rupiah,Modal Kerja,164990.170768
MALUKU UTARA,Kab. Halmahera Barat,2024,Jan,Rupiah,Investasi,15830.677197
MALUKU UTARA,Kab. Halmahera Barat,2024,Jan,Rupiah,Konsumsi,733340.08067
MALUKU UTARA,Kab. Halmahera Barat,2024,Feb,Rupiah,Modal Kerja,166829.86948
MALUKU UTARA,Kab. Halmahera Barat,2024,Feb,Rupiah,Investasi,16859.365306
MALUKU UTARA,Kab. Halmahera Barat,2024,Feb,Rupiah,Konsumsi,738312.619153
MALUKU UTARA,Kab. Halmahera Barat,2024,Mar,Rupiah,Modal Kerja,168796.972136
MALUKU UTARA,Kab. Halmahera Barat,2024,Mar,Rupiah,Investasi,17185.653158
MALUKU UTARA,Kab. Halmahera Barat,2024,Mar,Rupiah,Konsumsi,744159.446403
MALUKU UTARA,Kab. Halmahera Selatan,2018,,Rupiah,Modal Kerja,182687.664947
MALUKU UTARA,Kab. Halmahera Selatan,2018,,Rupiah,Investasi,15200.609303
MALUKU UTARA,Kab. Halmahera Selatan,2018,,Rupiah,Konsumsi,443305.746967
MALUKU UTARA,Kab. Halmahera Selatan,2019,,Rupiah,Modal Kerja,189511.075336
MALUKU UTARA,Kab. Halmahera Selatan,2019,,Rupiah,Investasi,23570.695058
MALUKU UTARA,Kab. Halmahera Selatan,2019,,Rupiah,Konsumsi,599652.960302
MALUKU UTARA,Kab. Halmahera Selatan,2020,,Rupiah,Modal Kerja,241907.320939
MALUKU UTARA,Kab. Halmahera Selatan,2020,,Rupiah,Investasi,25865.148205
MALUKU UTARA,Kab. Halmahera Selatan,2020,,Rupiah,Konsumsi,628682.398679
MALUKU UTARA,Kab. Halmahera Selatan,2021,,Rupiah,Modal Kerja,925761.842267
MALUKU UTARA,Kab. Halmahera Selatan,2021,,Rupiah,Investasi,281665.01197
MALUKU UTARA,Kab. Halmahera Selatan,2021,,Rupiah,Konsumsi,1101516.72619
MALUKU UTARA,Kab. Halmahera Selatan,2022,,Rupiah,Modal Kerja,1641595.04333
MALUKU UTARA,Kab. Halmahera Selatan,2022,,Rupiah,Investasi,252542.589985
MALUKU UTARA,Kab. Halmahera Selatan,2022,,Rupiah,Konsumsi,1071834.42464
MALUKU UTARA,Kab. Halmahera Selatan,2023,Mar,Rupiah,Modal Kerja,1506292.68799
MALUKU UTARA,Kab. Halmahera Selatan,2023,Mar,Rupiah,Investasi,212123.742173
MALUKU UTARA,Kab. Halmahera Selatan,2023,Mar,Rupiah,Konsumsi,1046537.101088
